timestamp_ms,event,best_bid,best_ask,mid_price,last_trade_price,last_trade_qty,vwap,sma,rsi,signal,signal_reason
1772090022322,trade,68234.40,68234.41,68234.40,68234.40,0.000740,68234.40,68234.40,50.0,NONE,Price crossed VWAP downward
1772090022406,trade,68234.40,68234.41,68234.40,68234.40,0.000740,68234.40,68234.40,0.0,NONE,Price crossed VWAP downward
1772090022490,trade,68234.40,68234.41,68234.40,68234.40,0.000740,68234.40,68234.40,0.0,NONE,Price crossed VWAP downward
1772090022574,trade,68234.40,68234.41,68234.40,68234.40,0.000740,68234.40,68234.40,0.0,NONE,Price crossed VWAP downward
1772090022658,trade,68234.40,68234.41,68234.40,68234.40,0.000740,68234.40,68234.40,0.0,NONE,Price crossed VWAP downward
1772090022742,trade,68234.40,68234.41,68234.40,68234.40,0.000740,68234.40,68234.40,0.0,NONE,Price crossed VWAP downward
1772090022826,trade,68234.40,68234.41,68234.40,68234.40,0.000740,68234.40,68234.40,0.0,NONE,Price crossed VWAP downward
1772090022912,trade,68234.40,68234.41,68234.40,68234.40,0.000750,68234.40,68234.40,0.0,NONE,Price crossed VWAP downward
1772090022998,trade,68234.40,68234.41,68234.40,68234.40,0.000750,68234.40,68234.40,0.0,NONE,Price crossed VWAP downward
1772090023081,trade,68234.40,68234.41,68234.40,68234.40,0.000750,68234.40,68234.40,0.0,NONE,Price crossed VWAP downward
1772090023166,trade,68234.40,68234.41,68234.40,68234.40,0.000750,68234.40,68234.40,0.0,NONE,Price crossed VWAP downward
1772090023251,trade,68234.40,68234.41,68234.40,68234.40,0.000750,68234.40,68234.40,0.0,NONE,Price crossed VWAP downward
1772090023337,trade,68234.40,68234.41,68234.40,68234.40,0.000750,68234.40,68234.40,0.0,NONE,Price crossed VWAP downward
1772090023420,trade,68234.40,68234.41,68234.40,68234.40,0.000750,68234.40,68234.40,0.0,NONE,Price crossed VWAP downward
1772090023507,trade,68234.40,68234.41,68234.40,68234.40,0.000750,68234.40,68234.40,0.0,NONE,Price crossed VWAP downward
1772090023592,trade,68234.40,68234.41,68234.40,68234.40,0.000750,68234.40,68234.40,0.0,NONE,Price crossed VWAP downward
1772090023680,trade,68234.40,68234.41,68234.40,68234.40,0.000750,68234.40,68234.40,0.0,NONE,Price crossed VWAP downward
1772090023767,trade,68234.40,68234.41,68234.40,68234.41,0.001460,68234.40,68234.40,99.0,NONE,Price crossed VWAP upward
1772090023853,trade,68234.40,68234.41,68234.40,68234.41,0.001460,68234.40,68234.40,99.0,NONE,Price crossed VWAP upward
1772090023937,trade,68234.40,68234.41,68234.40,68234.41,0.001460,68234.40,68234.41,99.0,NONE,Price crossed VWAP upward
1772090024022,trade,68234.40,68234.41,68234.40,68234.41,0.001460,68234.40,68234.41,0.0,NONE,RSI exited overbought zone
1772090024105,trade,68234.40,68234.41,68234.40,68234.41,0.001460,68234.40,68234.41,0.0,NONE,RSI exited overbought zone
1772090024188,trade,68234.40,68234.41,68234.40,68234.41,0.001460,68234.40,68234.41,0.0,NONE,RSI exited overbought zone
1772090024272,trade,68234.40,68234.41,68234.40,68234.41,0.001460,68234.40,68234.41,0.0,NONE,RSI exited overbought zone
1772090024355,trade,68234.40,68234.41,68234.40,68234.41,0.000310,68234.40,68234.41,0.0,NONE,RSI exited overbought zone
1772090024439,trade,68234.40,68234.41,68234.40,68234.41,0.000310,68234.40,68234.41,0.0,NONE,RSI exited overbought zone
1772090024523,trade,68234.40,68234.41,68234.40,68234.41,0.000310,68234.40,68234.41,0.0,NONE,RSI exited overbought zone
1772090024607,trade,68234.40,68234.41,68234.40,68234.41,0.000310,68234.40,68234.41,0.0,NONE,RSI exited overbought zone
1772090024691,trade,68234.40,68234.41,68234.40,68234.41,0.000310,68234.40,68234.41,0.0,NONE,RSI exited overbought zone
1772090024775,trade,68234.40,68234.41,68234.40,68234.41,0.000310,68234.40,68234.41,0.0,NONE,RSI exited overbought zone
1772090024859,trade,68234.40,68234.41,68234.40,68234.41,0.000310,68234.40,68234.41,0.0,NONE,RSI exited overbought zone
1772090024944,trade,68234.40,68234.41,68234.40,68234.41,0.000310,68234.40,68234.41,0.0,NONE,RSI exited overbought zone
1772090025028,trade,68234.40,68234.41,68234.40,68234.41,0.000310,68234.40,68234.41,0.0,NONE,RSI exited overbought zone
1772090025111,trade,68234.40,68234.41,68234.40,68234.41,0.000310,68234.40,68234.41,0.0,NONE,RSI exited overbought zone
1772090025194,trade,68234.40,68234.41,68234.40,68234.40,0.000140,68234.40,68234.41,0.0,NONE,Price crossed VWAP downward
1772090025276,trade,68234.40,68234.41,68234.40,68234.40,0.000140,68234.40,68234.41,0.0,NONE,Price crossed VWAP downward
1772090025359,trade,68234.40,68234.41,68234.40,68234.40,0.001650,68234.40,68234.40,0.0,NONE,Price crossed VWAP downward
1772090025441,trade,68234.40,68234.41,68234.40,68234.40,0.001650,68234.40,68234.40,0.0,NONE,Price crossed VWAP downward
1772090025525,trade,68234.40,68234.41,68234.40,68234.40,0.001650,68234.40,68234.40,0.0,NONE,Price crossed VWAP downward
1772090025608,trade,68234.40,68234.41,68234.40,68234.40,0.000740,68234.40,68234.40,0.0,NONE,Price crossed VWAP downward
1772090025691,trade,68234.40,68234.41,68234.40,68234.40,0.000740,68234.40,68234.40,0.0,NONE,Price crossed VWAP downward
1772090025774,trade,68234.40,68234.41,68234.40,68234.40,0.000740,68234.40,68234.40,0.0,NONE,Price crossed VWAP downward
1772090025857,trade,68234.40,68234.41,68234.40,68234.40,0.000740,68234.40,68234.40,0.0,NONE,Price crossed VWAP downward
1772090025940,trade,68234.40,68234.41,68234.40,68234.40,0.000740,68234.40,68234.40,0.0,NONE,Price crossed VWAP downward
1772090026024,trade,68234.40,68234.41,68234.40,68234.40,0.002000,68234.40,68234.40,0.0,NONE,Price crossed VWAP downward
1772090026113,trade,68234.40,68234.41,68234.40,68234.40,0.002000,68234.40,68234.40,0.0,NONE,Price crossed VWAP downward
1772090026202,trade,68234.40,68234.41,68234.40,68234.40,0.002000,68234.40,68234.40,0.0,NONE,Price crossed VWAP downward
1772090026288,trade,68234.40,68234.41,68234.40,68234.40,0.002000,68234.40,68234.40,0.0,NONE,Price crossed VWAP downward
1772090026371,trade,68234.40,68234.41,68234.40,68234.40,0.002000,68234.40,68234.40,0.0,NONE,Price crossed VWAP downward
1772090026454,trade,68234.40,68234.41,68234.40,68234.40,0.047010,68234.40,68234.40,0.0,NONE,Price crossed VWAP downward
1772090026537,trade,68234.40,68234.41,68234.40,68234.40,0.047010,68234.40,68234.40,0.0,NONE,Price crossed VWAP downward
1772090026621,trade,68234.40,68234.41,68234.40,68234.40,0.047010,68234.40,68234.40,0.0,NONE,Price crossed VWAP downward
1772090026704,trade,68234.40,68234.41,68234.40,68234.40,0.047010,68234.40,68234.40,0.0,NONE,Price crossed VWAP downward
1772090026790,trade,68234.40,68234.41,68234.40,68234.41,0.000750,68234.40,68234.40,99.0,BUY,Price crossed VWAP upward
